anime_id,genre_id 
33075,10
33075,6
33075,3
10936,10
10936,26
10936,3
8783,42
24991,35
24991,6
24991,38
24705,4
24705,10
24705,6
24705,1
24705,2
24705,9
2615,10
2615,1
2615,2
3366,4
3366,14
3366,17
3366,18
16718,10
16718,2
16718,9
1742,0
1742,25
1742,17
1742,18
1742,3
2619,4
2619,5
2619,23
12699,10
33811,10
33811,9
33811,16
17233,0
17233,6
17233,42
3008,5
3008,10
3008,23
7591,10
7591,11
7591,12
7591,13
7591,26
6129,0
6129,6
6129,7
6129,1
6129,3
31521,1
3077,10
3077,0
3077,26
1718,0
1718,1
1718,30
1718,20
1718,21
1718,22
315,4
315,0
315,6
315,1
298,5
298,10
298,6
298,38
298,14
298,9
2221,10
2221,1
2221,30
8950,5
8950,11
8950,30
8950,20
8950,21
8950,22
9706,4
9706,26
1149,5
1149,10
1149,23
1149,14
1149,9
31851,35
31851,6
31851,7
2627,10
2627,42
2627,14
2627,9
987,4
987,5
987,10
987,6
987,27
987,28
987,9
987,17
987,18
236,5
236,10
236,0
236,8
236,14
236,9
236,3
504,4
504,5
504,0
504,27
504,28
504,1
504,9
23499,10
23499,2
23499,9
11268,10
11268,20
11268,21
11268,22
7285,5
7285,0
7285,14
29853,8
29853,2
1706,4
1706,5
1706,0
1706,11
1706,14
1706,26
15729,10
15729,35
1466,5
1466,14
1848,4
1848,5
1848,6
1848,23
1181,4
1181,5
1181,10
1181,6
1181,7
8507,10
8507,35
6087,4
6087,0
6087,23
6087,14
3464,4
3464,10
3464,35
3464,1
3464,2
3464,14
3464,9
5305,10
5305,6
5305,2
16906,10
1445,5
1445,41
1445,9
1445,16
2272,7
2272,30
3388,7
3388,30
4782,10
4782,42
4782,20
4782,21
4782,22
776,10
776,0
776,1
776,9
776,20
776,21
776,22
24075,5
24075,25
24075,2
24075,14
24075,17
24075,18
24075,3
21569,5
21569,6
21569,42
11073,6
11073,42
3265,10
3265,7
3265,1
3265,30
28619,25
21033,10
21033,35
21033,6
21033,2
679,5
679,0
679,6
679,9
4173,10
5742,4
5742,5
5742,14
5742,19
421,10
421,8
421,14
421,9
11685,5
11685,0
11685,11
11685,25
11685,3
928,5
928,23
928,14
928,9
12935,24
347,4
347,5
347,6
347,7
347,14
347,29
17341,10
17341,20
17341,21
17341,22
299,38
299,25
299,14
2467,5
1998,5
1998,24
1998,32
1998,1
1998,14
2709,41
2709,9
2709,16
4197,5
4197,10
4197,6
4197,3
1194,4
1194,5
1194,10
1194,23
1194,14
1194,9
5618,10
5618,20
5618,21
5618,22
2641,5
2641,10
2641,6
2641,42
2641,9
2644,5
2644,10
2644,6
2644,42
2644,9
5016,24
10172,4
10172,10
10172,35
782,0
782,23
782,8
782,33
782,3
1019,4
1019,0
1019,11
1019,1
1019,2
1019,9
1019,37
1019,3
3503,10
3503,35
3503,40
3503,1
3503,2
3503,9
3503,20
3503,21
3503,22
3503,3
6791,35
6791,1
6791,20
6791,21
6791,22
28207,10
6975,5
3866,0
3866,11
1070,10
1070,1
32730,24
7090,4
7090,10
7090,6
7090,7
7090,23
7090,14
7090,9
6779,10
6779,6
6779,42
6779,7
8456,4
8456,5
8456,35
8456,6
25117,10
10156,4
10156,2
10156,14
10156,17
10156,18
14515,10
14515,1
14515,3
6068,10
6068,2
3809,5
3809,6
3809,1
1480,23
1480,8
1480,14
2419,1
2419,14
2419,26
2290,5
2290,6
175,4
175,5
175,1
175,14
175,9
175,17
175,18
4720,0
4720,40
4720,24
4720,1
1958,24
10390,10
10390,38
2546,0
2546,11
2546,20
2546,21
2546,22
10689,4
10689,23
10689,8
10689,32
10689,14
17493,0
2732,10
2732,0
10490,4
10490,31
10490,2
10490,3
10490,29
406,9
406,16
31636,10
31636,9
31636,20
31636,21
31636,22
1187,10
1187,0
1187,14
8546,10
8546,14
8546,9
5945,14
5945,9
7477,5
7477,11
7477,27
7477,28
7477,13
7477,3
10949,10
10949,23
10949,14
31617,32
31617,14
31617,26
6117,10
6117,1
6117,2
6117,30
6728,0
2390,4
2390,5
2390,10
2390,6
2390,12
9362,35
9495,0
635,4
635,5
635,10
635,0
635,9
590,10
590,1
590,9
6205,4
6205,10
6205,35
6205,1
6205,2
6205,30
6205,37
6205,17
6205,18
602,5
602,10
602,6
602,23
602,9
602,3
15347,5
15347,10
15347,25
3550,10
3550,16
9934,10
9934,26
9934,20
9934,21
9934,22
9934,3
2912,10
2912,20
2912,21
2912,22
32383,10
32383,12
3900,4
3900,14
3900,17
3900,18
1296,4
1296,10
1296,23
1296,14
1296,17
1296,18
6633,4
6633,5
6633,35
6633,6
1232,4
1232,10
1232,40
1232,23
1232,14
3806,4
3806,5
3806,10
3806,27
3806,28
3806,1
3806,16
8542,0
8542,1
8542,2
8542,30
8542,16
2497,5
2497,10
2497,35
2497,7
2497,14
8635,35
8635,24
2463,4
2463,10
2463,9
12715,4
12715,5
12715,34
12715,11
12715,27
12715,28
12715,13
12715,9
3915,5
3915,10
3915,23
5833,4
5833,10
5833,42
5833,7
5833,23
5833,14
5833,9
5833,17
5833,18
10324,10
10324,11
10324,12
10324,13
10324,26
5022,4
5022,23
5022,14
1198,10
1198,1
1198,2
1198,20
1198,21
1198,22
6878,5
6878,10
497,5
497,35
497,6
497,7
497,25
497,30
497,37
2288,5
2288,23
2288,14
2288,30
9549,0
9549,11
9549,20
9549,21
9549,22
808,4
808,5
808,10
808,35
808,6
808,40
808,7
808,1
808,9
808,17
808,18
3232,4
3232,5
3232,10
3232,23
3232,14
3232,26
11017,4
11017,9
3952,10
3952,1
3952,14
1672,10
1672,14
1672,9
5266,4
5266,23
5266,14
4450,5
4450,10
4450,34
4450,11
4450,3
1853,4
1853,5
1853,10
1853,7
1853,1
1853,14
1853,30
2606,4
2606,5
2606,10
2606,6
2606,9
12347,4
12347,5
12347,10
12347,35
12347,32
12347,14
7666,10
7666,14
7666,9
6028,10
6028,14
6028,9
225,4
225,5
225,10
225,6
225,7
225,14
225,9
225,17
225,18
7364,4
7364,5
7364,6
7364,7
7364,9
10527,4
10527,5
10527,10
10527,9
4199,5
4199,0
4199,11
4199,1
3488,0
3488,11
3488,1
18989,4
18989,23
18989,32
18989,14
1761,4
1761,5
1761,0
1761,8
1761,26
403,10
403,35
403,40
403,1
1907,10
1907,34
1907,6
1907,11
1907,30
1907,3
31096,10
31096,24
31096,2
20391,10
22123,10
22123,2
22123,30
22123,37
4119,4
4119,23
4119,14
31344,10
496,5
496,0
496,6
496,11
496,9
23133,4
23133,0
23133,23
23133,25
23133,33
23133,14
10361,10
10361,20
10361,21
10361,22
5962,5
5962,10
5962,16
2733,12
3641,42
3641,1
3641,2
3641,30
3641,20
3641,21
3641,22
3641,3
7664,5
7664,6
7664,42
34283,10
34283,11
1328,10
1328,1
1328,26
1328,16
5529,10
5529,6
5529,42
1165,5
1165,23
1165,14
1165,9
4514,5
4514,0
4514,11
3668,6
3668,2
8314,10
8314,12
8314,26
8314,17
8314,18
2282,11
2399,5
2399,10
2399,42
2284,5
2284,10
2284,23
2284,14
2284,9
3963,4
3963,0
3963,23
3963,8
3963,14
3963,19
4183,4
4183,23
4183,19
6672,4
6672,23
6672,14
446,4
446,0
446,9
29089,4
29089,10
29089,35
29089,6
29089,1
8861,0
8861,35
8861,40
8861,1
1143,5
1143,6
1143,38
1143,7
1143,25
1143,14
8713,0
8713,1
8713,20
8713,21
8713,22
1177,31
1177,2
1177,14
3874,16
1670,4
1670,5
1670,10
1670,14
1670,9
1670,16
370,4
370,5
370,10
370,35
370,32
370,14
370,9
16119,11
16119,36
29976,34
29976,40
29976,1
29976,30
29976,3
2769,4
2769,5
2769,14
2067,4
2067,10
2067,23
2067,12
2067,14
2067,9
4244,4
4244,5
4244,23
32011,6
32011,11
32011,36
32011,13
28351,4
28351,6
1839,5
1839,6
1839,42
1839,30
1839,20
1839,21
1839,22
2074,5
2074,10
2074,6
1067,4
1067,35
1067,40
1067,7
1067,23
1067,1
1067,9
7540,4
7540,10
7540,35
7540,23
6587,4
6587,27
6587,28
6587,17
6587,18
20723,4
20723,6
20723,3
1617,10
1617,36
1617,1
1617,20
1617,21
1617,22
1806,4
1806,5
1806,10
1806,3
1806,29
622,0
622,1
622,14
33181,10
33181,1
33181,2
33181,30
33181,20
33181,21
33181,22
4795,5
4795,10
4795,6
4795,42
18781,10
18781,24
18781,20
18781,21
18781,22
32360,4
32360,7
32360,3
10308,4
10308,10
10308,11
10308,13
10308,14
10308,17
10308,18
4515,0
4515,42
14957,10
14957,6
14957,3
7082,10
7082,7
7082,2
7082,30
2010,4
2010,10
2010,32
2010,9
21201,10
21201,2
21201,9
21201,16
916,4
916,10
916,31
916,25
916,32
916,3
2105,0
2105,1
2105,3
6883,10
6883,6
6883,3
1130,4
1130,0
1130,6
1130,1
1130,14
6748,10
6748,7
3325,4
3325,23
3325,14
3325,9
1673,14
1673,9
1754,10
1704,4
1704,5
1704,14
1704,9
1704,17
1704,18
8503,42
8503,7
2060,4
2060,5
2060,23
2060,8
2060,14
2060,19
4361,10
4361,35
4361,12
2804,5
2804,6
2804,7
2804,30
840,10
840,1
840,14
2086,5
2086,10
2086,6
2086,9
31848,10
31848,20
31848,21
31848,22
1978,4
1978,6
1978,14
402,5
402,10
402,6
402,7
13799,5
13799,10
13799,6
13799,42
13799,24
4874,5
4874,10
4874,6
4874,42
30103,6
30103,7
30103,24
30103,30
15781,10
15781,24
15781,20
15781,21
15781,22
10611,10
10611,35
10611,40
10611,1
10611,2
23,4
23,9
23,16
23581,5
23581,0
23581,11
23581,20
23581,21
23581,22
33173,10
33173,2
33173,20
33173,21
33173,22
472,0
472,40
472,1
472,2
472,20
472,21
472,22
1980,4
1980,10
1980,23
1980,14
1980,19
7839,23
7839,14
20613,24
32601,1
32601,2
32601,30
4744,10
4744,40
4744,1
4744,2
10516,0
10516,7
10516,3
6533,24
375,4
375,5
375,10
375,23
375,14
375,26
6511,4
6511,5
6511,23
6511,9
6511,17
6511,18
2801,0
2801,30
2801,20
2801,21
2801,22
119,10
119,0
119,1
119,20
119,21
119,22
241,10
241,35
241,6
241,40
241,1
241,2
32511,10
973,5
973,14
3190,14
3190,9
863,10
863,0
863,35
863,2
863,20
863,21
863,22
2211,5
1572,5
1572,42
1572,9
1658,4
1658,10
1658,6
1658,11
1658,31
1658,27
1658,28
1658,13
1658,9
1658,3
10076,4
10076,10
10076,35
10076,30
10076,37
10076,17
10076,18
412,10
412,35
412,20
412,21
412,22
1810,0
1810,7
1810,1
1810,9
9936,4
9936,35
9936,40
9936,27
9936,28
9936,2
9936,17
9936,18
7103,6
7103,30
2456,5
2456,0
2456,6
2456,24
9774,10
9774,2
9774,20
9774,21
9774,22
4112,5
4961,4
4961,5
4961,6
4961,14
1350,4
1350,23
1350,32
1350,14
6428,4
6428,23
6428,14
6428,17
6428,18
14921,6
14921,7
5636,4
5636,5
5636,23
5636,32
31716,4
31716,10
31716,1
31716,2
31716,3
10073,4
10073,35
10073,26
10073,17
10073,18
10073,3
8248,4
8248,0
8248,23
8248,8
8248,14
1005,5
1005,6
1005,14
1005,9
979,4
979,0
979,27
979,28
979,9
979,17
979,18
22335,10
22335,2
22335,9
22335,16
925,5
925,23
925,14
925,9
744,10
744,1
744,14
744,9
6137,24
7160,4
7160,41
7160,10
7160,32
7160,16
3812,5
3812,42
3003,0
3003,6
2356,34
2356,31
2356,33
2356,3
10693,4
10693,23
10693,8
10693,32
10693,14
16518,5
16518,6
16518,9
32866,4
32866,35
32866,7
32866,8
32866,14
11103,4
11103,14
6383,4
6383,5
6383,14
6383,9
289,10
289,0
706,10
706,0
1676,4
1676,5
1676,8
1676,14
1676,19
1661,4
1661,5
1661,2
1661,14
1178,4
1178,23
1178,14
11385,4
11385,5
11385,10
11385,6
11385,9
365,10
365,25
365,32
365,1
365,9
365,37
29255,4
7112,0
7112,6
7112,25
31675,10
31675,6
31675,38
31675,9
19255,10
19255,35
1694,4
1694,10
1694,23
1694,14
17831,10
17831,3
23711,0
23711,11
7875,35
10016,10
10016,27
10016,28
2568,0
9754,10
9754,36
9754,20
9754,21
9754,22
4439,4
4439,27
4439,28
4439,16
6796,10
6796,14
3823,10
3823,42
3823,20
3823,21
3823,22
21451,24
11083,4
11083,34
11083,9
11083,3
5957,10
12671,4
12671,5
12671,10
12671,0
12671,6
12671,42
8438,5
8438,10
8438,6
8438,42
4794,5
4794,10
4794,6
4794,42
564,10
564,7
564,14
564,9
21497,4
21497,11
21497,13
12267,5
12267,6
12267,42
2686,5
2686,23
2686,14
2686,9
33341,5
33341,14
8108,5
8108,10
8108,42
7568,10
7568,12
1986,23
1986,14
1986,9
155,4
155,0
155,6
155,31
155,7
155,14
155,3
2729,0
2729,24
2729,30
3295,5
3295,10
3295,12
1894,5
1894,10
1894,6
1894,38
20533,5
20533,6
20533,38
20533,14
2028,23
2028,14
2028,9
4469,10
4469,6
4469,38
4469,12
4469,14
2041,5
2041,10
2041,6
2041,7
2041,12
2041,1
2041,2
2041,30
9548,0
9548,11
9548,20
9548,21
9548,22
591,10
591,35
591,40
591,1
591,3
1348,4
1348,5
1348,23
1348,14
1348,9
31048,24
33360,10
33360,8
5147,10
1153,4
1153,0
1153,27
1153,28
1153,32
1153,1
1153,26
2638,5
2638,10
2638,6
2638,42
2638,9
7775,0
10118,5
10118,0
10118,14
5276,10
5276,6
5276,42
5276,30
33421,4
33421,17
33421,18
33421,3
11101,0
11101,11
11101,1
11101,30
1085,5
1085,31
1085,25
3436,5
3436,42
3436,14
1062,4
1062,10
2710,10
2710,9
10886,4
10886,34
10886,9
10886,16
10886,3
32359,4
32359,5
32359,6
32359,42
6609,10
6609,12
6609,1
5288,4
5288,0
5288,23
5288,24
5288,25
5288,1
5288,14
197,10
197,35
197,1
197,2
197,14
31593,4
31593,5
31593,6
31593,7
31593,25
3735,4
3735,10
3735,23
3735,12
3735,2
3735,14
3735,19
9916,16
28283,4
28283,11
28283,13
1012,10
1012,27
1012,28
1012,2
1012,9
3410,10
3410,23
3410,8
3410,14
9494,4
9494,0
9494,23
9494,8
9494,14
13679,5
13679,42
30437,26
30437,20
30437,21
30437,22
8598,5
8598,34
8598,6
24751,4
24751,10
24751,35
24751,30
24751,37
3800,41
3800,0
3800,16
31387,0
31387,30
3081,4
3081,1
3081,30
3081,16
1185,4
1185,10
1185,35
1185,14
1185,9
1185,19
1185,16
3389,4
5189,4
5189,5
5189,42
3035,4
3035,34
3035,14
3035,9
2696,4
2696,5
2696,14
21599,10
21599,35
21599,14
7744,10
7744,35
3185,5
3185,10
3185,6
3185,7
11307,0
11307,8
11307,14
11307,19
10187,10
10187,35
10187,26
10338,10
10338,2
10338,9
10338,3
32214,4
32214,10
32214,35
32214,14
2895,5
3054,5
3054,0
3054,11
3054,30
12661,24
3391,10
3391,35
3391,2
4640,10
4640,14
32446,24
30757,4
30757,6
30757,38
31144,20
31144,21
31144,22
31621,10
31621,20
31621,21
31621,22
31797,10
31797,35
31797,40
31797,1
31797,2
682,10
682,6
682,40
682,7
682,1
438,4
438,0
438,9
16680,4
16680,5
16680,10
16680,6
16680,42
8709,5
8709,10
8709,6
8709,42
10916,5
10916,10
10916,6
10916,42
25867,4
25867,5
25867,20
25867,21
25867,22
25867,17
25867,18
27741,24
27741,30
27741,20
27741,21
27741,22
10384,10
10384,1
10384,2
10384,30
10384,37
2766,5
2766,10
2766,7
18799,4
18799,24
18799,26
18799,3
4427,4
4427,5
4427,10
4427,27
4427,28
4427,9
6468,10
6468,20
6468,21
6468,22
5535,5
5535,0
5535,42
5535,20
5535,21
5535,22
4387,23
4387,14
715,10
715,0
715,35
715,1
715,26
12437,10
15951,1
1370,10
1370,39
1370,6
1682,4
1682,0
1682,23
1682,14
31573,5
31573,24
16614,4
16614,14
9558,42
3522,4
3522,14
3522,17
3522,18
1794,4
1794,5
1794,10
1794,32
1794,14
9493,4
9493,10
9493,35
9493,6
9493,7
9493,17
9493,18
9493,3
1189,4
1189,5
1189,6
1189,1
1189,14
5883,4
5883,27
5883,28
5883,13
5883,14
29231,10
29231,7
29231,30
2061,4
2061,8
2061,14
2061,19
19271,9
19271,16
3433,14
3433,16
9900,42
8101,10
8101,35
8101,26
33309,4
33309,6
33309,25
33309,3
3435,11
3435,25
3435,30
11583,24
5828,4
5828,3
33118,10
33118,26
3878,10
3878,7
3878,30
3878,20
3878,21
3878,22
31448,10
31448,7
32324,9
32324,16
31560,10
31560,24
31560,20
31560,21
31560,22
23943,23
4421,10
4421,35
4421,7
4421,2
32829,10
32829,11
6625,10
6625,20
6625,21
6625,22
31452,5
31452,6
31452,36
31452,1
32190,20
32190,21
32190,22
4910,5
4910,10
4910,6
4910,42
4792,5
4792,10
4792,6
4792,42
1298,4
1298,10
1298,23
1298,14
1298,17
1298,18
17913,24
1693,4
1693,23
1693,14
13517,10
13517,3
10687,5
10687,6
10687,14
10687,9
19919,12
19919,2
19919,20
19919,21
19919,22
471,10
471,0
471,40
471,1
471,2
471,20
471,21
471,22
2699,4
2699,10
2699,14
4371,4
4371,23
4371,14
4371,19
1233,4
1233,10
1233,8
1233,1
1233,9
17092,16
30127,10
30127,20
30127,21
30127,22
17705,12
17705,26
660,10
660,6
660,7
660,1
660,9
4554,10
4554,20
4554,21
4554,22
12885,4
12885,23
12885,14
12885,9
31070,4
31070,10
31070,6
1733,4
1733,41
1733,14
1799,4
1799,5
1799,0
1799,27
1799,28
1799,1
1799,9
21373,4
21373,10
21373,35
125,10
125,1
125,2
8765,10
8765,35
8765,1
30531,10
30531,12
30531,2
30531,9
30531,37
8538,10
8538,1
8538,2
8538,30
24695,10
24695,35
24695,40
24695,14
24695,26
14145,0
14145,11
14145,36
20381,5
20381,9
3100,4
3100,12
5153,4
5153,6
5153,23
5153,14
4504,4
4504,5
4504,10
4504,23
4504,14
21241,10
31866,4
31866,5
31866,14
6368,7
783,10
783,35
783,32
783,9
2306,10
2306,23
2306,12
4536,10
4536,23
4536,14
4536,19
8487,4
8487,34
8487,3
4013,4
4013,5
4013,42
10917,5
10917,10
10917,6
10917,42
1297,4
1297,10
1297,23
1297,14
1297,17
1297,18
2031,4
2031,5
2031,6
2031,7
6885,10
6885,2
6885,20
6885,21
6885,22
684,6
684,7
684,1
9531,5
21353,4
21353,10
21353,14
21353,9
21353,17
21353,18
21353,3
33377,25
4132,0
4132,11
4132,20
4132,21
4132,22
718,10
718,0
718,1
718,26
718,20
718,21
718,22
30056,10
10196,35
10196,40
10196,26
32311,4
32311,0
32311,23
32311,24
32311,14
13253,24
2640,5
2640,10
2640,6
2640,42
2640,9
33222,10
33222,2
33222,30
33222,20
33222,21
33222,22
26053,4
26053,10
26053,6
26053,7
26053,30
6472,31
2062,4
2062,8
2062,14
2062,19
2617,10
23137,8
23137,2
8839,5
8839,23
8839,19
2207,5
2207,10
2207,6
25861,10
25861,2
25861,30
25861,37
33129,0
33129,11
33129,8
33129,26
6657,10
6657,20
6657,21
6657,22
6375,4
6375,5
6375,14
6375,9
3273,4
3273,10
3273,9
3273,16
6509,10
6509,0
6509,20
6509,21
6509,22
7430,4
7430,5
7430,10
7430,35
7430,42
7430,7
7430,1
7430,17
7430,18
7430,3
10671,10
10671,2
10671,20
10671,21
10671,22
24175,10
24175,35
24175,1
24175,2
24175,9
17157,10
17157,0
17157,35
612,10
612,6
612,1
612,2
2842,5
2842,6
4962,5
4962,10
4962,6
4962,42
4962,7
4962,12
30088,20
30088,21
30088,22
8900,5
8900,10
8900,6
8900,42
8900,1
8900,9
4067,4
4067,5
4067,34
4067,6
4067,38
4067,42
4067,7
4067,14
4067,3
1836,10
1836,0
1836,35
1836,6
1836,40
1836,7
1836,1
1836,2
1836,26
5583,4
1044,5
1044,0
1044,7
2560,4
2560,0
2560,14
2560,9
2552,10
2552,26
2552,20
2552,21
2552,22
30250,4
30250,35
30250,2
30250,9
12317,4
12317,10
12317,8
12317,26
1276,5
1276,34
1276,0
1276,6
1276,7
55,4
55,5
55,6
55,31
55,14
30953,10
4975,40
4975,25
4975,33
4975,14
4975,3
5449,10
33145,25
33069,14
33069,26
2485,10
2485,6
2485,7
2485,1
3842,5
5476,7
5476,30
32561,10
1235,10
1235,35
1235,1
257,35
257,27
257,28
257,2
257,17
257,18
30030,10
30030,6
30030,7
30030,30
9203,10
11507,24
1793,4
1793,39
1793,0
1793,14
15279,24
799,10
799,0
799,20
799,21
799,22
8560,1
8560,2
8560,30
32031,24
5225,4
5225,10
5225,9
12921,10
12921,2
12921,20
12921,21
12921,22
9789,5
9789,42
18857,10
18857,1
18857,26
18857,20
18857,21
18857,22
1141,5
1141,0
1141,6
1141,1
9077,10
9077,0
9077,2
9077,9
9077,16
4481,5
32728,0
32728,42
4068,4
4068,5
4068,34
4068,6
4068,38
4068,42
4068,7
4068,14
4068,3
8139,5
8139,10
8139,0
425,10
425,9
425,37
425,16
9924,10
9924,35
9924,6
10723,10
10723,0
10723,1
17409,1
17409,2
17409,30
2626,6
2210,0
2210,1
16347,10
6226,4
6226,0
6226,6
312,4
312,0
312,16
30795,10
30795,26
30795,20
30795,21
30795,22
10055,9
6579,10
6579,42
6579,23
6579,2
6579,17
6579,18
17277,4
17277,0
17277,23
17277,8
17277,2
17277,3
8211,4
8211,3
8211,29
28921,42
12351,10
7124,4
7124,10
7124,6
7124,7
7124,23
7124,14
7124,9
20441,5
20441,10
20441,25
30384,10
30384,24
30384,20
30384,21
30384,22
4314,10
4314,42
9943,1
9943,30
26359,5
26359,0
26359,25
26359,3
17873,4
17873,5
17873,10
17873,6
17873,42
11069,5
11069,10
11069,6
11069,42
1964,4
1964,5
1964,38
1964,40
1964,23
1964,14
9220,10
9220,2
9220,3
18549,10
18549,11
15095,5
15095,10
15095,6
15015,5
15015,10
15015,6
1960,10
1960,6
1960,42
34009,10
33208,10
33208,6
20987,10
5849,4
5849,10
5849,9
5849,3
20655,6
20655,30
810,10
810,0
810,14
810,26
999,4
999,10
999,0
999,35
999,31
999,25
999,14
999,3
9881,4
9881,41
9881,14
14317,14
15325,10
15325,35
15325,1
15325,3
7578,10
7578,0
7578,1
9291,6
9291,42
23787,10
23787,38
30237,35
16101,6
16101,26
3280,4
3280,10
3280,9
3280,16
8140,5
8140,10
8140,0
8304,11
8304,9
32481,24
5165,4
5165,23
5165,14
8518,2
8518,20
8518,21
8518,22
4209,4
4209,10
4209,2
4209,14
10808,4
10808,23
10808,14
10808,19
6270,6
6270,31
23427,10
23427,20
23427,21
23427,22
1807,4
1807,10
1807,0
1807,6
1807,7
10810,4
10810,10
10810,12
10810,1
20155,10
20155,35
20155,2
20155,16
9078,4
9078,10
9078,0
9078,2
9078,9
9078,16
1724,5
1724,6
17551,10
17551,6
17551,3
13251,5
13251,10
13251,6
10109,10
10109,35
10109,2
10109,16
22785,10
22785,1
22785,2
22785,30
22785,37
22785,20
22785,21
22785,22
12439,4
12439,0
12439,23
12439,8
12439,14
17821,8
17821,2
17821,16
950,5
950,9
7522,4
7522,5
7522,6
7522,7
8109,5
8109,10
8109,42
8965,5
8965,10
8965,42
3570,5
3570,6
3570,42
3570,20
3570,21
3570,22
28155,4
28155,5
28155,10
28155,0
23579,1
23579,2
23579,30
29863,5
29863,42
1789,4
1789,23
1789,14
9795,10
25457,4
25457,14
25457,26
9857,5
9857,41
9857,9
9857,16
105,10
105,1
105,9
105,20
105,21
105,22
4383,10
4383,6
4383,20
4383,21
4383,22
2836,5
2836,10
2836,11
2836,42
2771,10
2771,1
2771,2
2771,30
2771,20
2771,21
2771,22
14989,4
14989,41
14989,23
14989,9
7336,4
7336,14
7336,19
2637,5
2637,10
2637,6
2637,42
2637,9
13139,10
13139,2
3154,4
3154,5
3154,27
3154,28
3154,14
3154,9
3154,17
3154,18
16199,8
16199,2
3776,2
30721,10
30721,14
20469,0
20469,11
23121,10
23121,2
23121,20
23121,21
23121,22
1456,4
1456,5
1456,25
1456,32
31598,4
31598,6
11221,1
5164,4
5164,23
5164,14
13231,5
13231,16
17637,20
17637,21
17637,22
31121,10
31121,20
31121,21
31121,22
2047,6
920,10
920,7
920,12
7117,0
7117,11
21571,5
21571,10
21571,6
21571,42
1854,4
1854,5
1854,14
12929,4
12929,5
12929,6
12929,9
562,5
562,23
562,14
562,9
27967,4
27967,10
27967,35
4524,4
4524,5
4524,38
4524,27
4524,28
171,5
171,0
171,6
14647,10
14647,25
14647,17
14647,18
2718,5
2718,6
2718,9
21103,24
1746,5
1746,23
1746,14
1746,9
32301,10
32301,23
32301,32
32301,14
6093,10
6093,11
6093,30
1666,5
1666,14
1666,9
1666,3
30573,4
15605,40
15605,1
15605,30
7395,5
7395,6
7395,38
7395,9
33240,20
33240,21
33240,22
8375,5
8375,23
8375,14
8375,9
7048,41
7048,9
7048,16
9690,4
9690,5
9690,6
9690,7
9690,9
6518,42
1396,0
1396,14
1396,9
1396,16
8215,4
8215,10
8215,12
8215,14
2073,31
2073,30
10491,25
10491,12
1988,10
1988,1
3873,5
3873,11
3873,30
3099,4
3099,6
3099,23
3099,17
3099,18
6374,4
6374,5
6374,14
6374,9
10202,4
10202,5
10202,10
10202,42
10202,17
10202,18
19685,10
19685,40
19685,1
19685,2
4760,35
3609,4
3609,5
3609,23
3609,14
3609,9
6310,10
7295,6
7295,24
3876,5
3876,6
2045,10
2045,6
2045,7
2045,1
2045,30
1879,4
1879,25
1879,14
1879,26
9395,5
9395,42
34475,4
34475,6
34475,38
4316,10
4316,42
8496,10
5938,10
5938,6
5938,7
683,10
683,6
683,7
683,1
6555,5
6555,10
6555,6
6555,42
11853,5
11853,10
11853,6
11853,42
28511,4
28511,10
28511,6
28511,7
28511,24
28511,30
3757,5
3757,6
836,10
836,0
836,40
836,1
836,20
836,21
836,22
9421,4
9421,26
2726,4
2726,0
2726,32
2726,2
2726,30
31608,10
31608,2
31608,9
31608,16
8603,24
8603,2
8603,20
8603,21
8603,22
30218,10
30218,24
5819,6
14173,10
14173,35
14173,8
14173,2
14173,26
19081,24
9376,4
9376,5
9376,6
9376,7
9376,23
9376,14
9376,9
9376,19
5454,10
5454,7
10015,4
10015,6
10015,38
10015,9
819,1
819,30
7176,10
7176,42
7176,20
7176,21
7176,22
2881,0
2881,8
8815,10
30907,0
30907,24
30907,1
30907,20
30907,21
30907,22
22053,10
22053,31
22053,25
22053,3
1600,10
1600,14
1159,5
1159,10
1159,14
1159,9
4242,4
4242,5
4242,23
4597,4
4597,5
4597,9
8332,6
25283,4
25283,0
25283,6
25283,7
25283,2
1039,0
1039,1
1039,3
4933,4
4933,6
4933,14
20539,10
20539,20
20539,21
20539,22
1163,5
1163,31
1163,23
3194,0
3194,6
3194,42
3194,1
5844,5
5844,10
5844,6
5844,42
7550,5
7550,10
7550,6
7550,42
1527,5
1527,10
1527,6
1527,42
163,5
163,10
163,6
163,11
163,9
417,4
417,6
417,7
7496,5
28861,10
28861,9
6705,10
685,0
685,40
685,1
685,2
685,14
685,20
685,21
685,22
1981,25
1981,33
1981,14
7377,0
7377,1
943,0
943,6
943,7
943,20
943,21
943,22
599,4
599,5
599,10
599,7
599,17
599,18
599,3
2702,5
2702,38
6119,10
6119,42
9479,4
9479,14
9479,26
16702,5
16702,6
16702,42
16702,14
16702,9
7157,10
7157,14
7157,9
5496,4
5496,5
5496,27
5496,28
2809,5
2809,10
2809,42
12497,10
34213,20
34213,21
34213,22
18771,4
18771,11
18771,27
18771,28
18771,13
18771,26
1570,10
1570,40
1570,7
1570,1
1570,2
9333,10
9333,1
12429,4
12429,5
12429,14
1495,0
1495,14
1495,19
7601,6
6492,0
6492,6
6492,7
6492,30
2367,10
2367,35
2367,7
2367,2
3810,5
3810,10
3810,6
2503,5
2503,10
2503,9
23605,4
3758,5
2234,4
2234,10
2234,42
2234,23
2234,12
2234,14
2234,9
10739,4
10739,10
10739,39
